index,x,y,w,x,y,z,else
0,-0.023927226662635803,0.006389470770955086,0.9982819557189941,-0.00016372415120713413,0.00011897497461177409,-0.05859178304672241,
1,-0.023928552865982056,0.006427097599953413,0.9982810020446777,-0.00016270500782411546,0.00011695329885696992,-0.05860913544893265,
2,-0.023898053914308548,0.0064213029108941555,0.9982811212539673,-0.00016119967040140182,0.00011216101120226085,-0.05860600247979164,
3,-0.023653898388147354,0.006262246053665876,0.9982823729515076,-0.00016060672351159155,0.00011018801160389557,-0.05858567729592323,
4,0.06746793538331985,-0.0064286161214113235,0.9975261092185974,-0.00016173282347153872,0.00011082229320891201,-0.07029736787080765,
5,0.25069281458854675,-0.003123766742646694,0.9995771050453186,-0.0001562145771458745,0.00011836415069410577,-0.02907814458012581,
6,0.4789554178714752,-0.040215782821178436,0.9973399043083191,-0.00015896042168606073,0.00011154891399201006,-0.07288964837789536,
7,0.7645742297172546,-0.05817364156246185,0.9983140230178833,-0.00016003924247343093,0.00010846857912838459,-0.0580427423119545,
8,1.1269993782043457,-0.09145820885896683,0.9978380799293518,-0.00015384798462036997,0.00010144878615392372,-0.06572002172470093,
9,1.3465834856033325,-0.11009491235017776,0.9979121685028076,-0.00014615399413742125,5.242090628598817e-05,-0.06458570808172226,
10,1.7813295125961304,-0.14420631527900696,0.9980698227882385,-9.783038694877177e-05,0.0002547049953136593,-0.06210066005587578,
11,2.296293258666992,-0.20116674900054932,0.997214138507843,-1.750736032590794e-06,0.00043660812661983073,-0.07459090650081635,
12,2.6663854122161865,-0.2207605391740799,0.9985617399215698,3.6761917726835236e-05,0.00040375260869041085,-0.053611475974321365,
13,3.011979579925537,-0.2469756007194519,0.9977478981018066,3.533851122483611e-05,0.0003709175216499716,-0.06707476824522018,
14,3.610680341720581,-0.2970695495605469,0.9986934661865234,1.534357579657808e-05,0.0003960747562814504,-0.051099471747875214,
15,4.046474933624268,-0.30377689003944397,0.9997342228889465,5.6663462601136416e-05,0.0003424037422519177,-0.02305115945637226,
16,4.341730117797852,-0.30045345425605774,0.9999574422836304,9.980588947655633e-05,0.0002881124964915216,-0.009227327071130276,
17,4.754818916320801,-0.26427850127220154,0.9996455907821655,0.00015016240649856627,0.00014782576181460172,0.02661873586475849,
18,5.010946273803711,-0.1811676025390625,0.9935438632965088,0.00015758372319396585,0.00014494369679596275,0.11344864219427109,
19,5.361511707305908,0.11743567883968353,0.9464697241783142,7.710697536822408e-05,-0.00013449157995637506,0.32279258966445923,
20,5.5260515213012695,0.4535447657108307,0.8643221855163574,0.00011504158464958891,-0.00030848526512272656,0.502938449382782,
21,5.598927021026611,0.8533245325088501,0.7845320105552673,0.00010223335266346112,-0.00031318727997131646,0.6200883984565735,
22,5.576203346252441,1.2899476289749146,0.7048419713973999,-0.00029279780574142933,-0.0003473892866168171,0.7093642950057983,
23,5.425398349761963,1.6087383031845093,0.5660579800605774,-0.0004376552242320031,-0.0003614477755036205,0.8243652582168579,
24,5.2080583572387695,1.8328378200531006,0.4222724437713623,-0.0005481335101649165,-0.00020141113782301545,0.9064686894416809,
25,4.695628643035889,2.0509443283081055,0.20736657083034515,-0.0007848761160857975,6.66584528516978e-05,0.9782630801200867,
26,4.269627571105957,2.1353812217712402,0.12431085854768753,-0.0007428913377225399,0.00017446787387598306,0.9922429919242859,
27,3.714841365814209,2.181075096130371,0.06765285134315491,-0.0009510713862255216,0.00025950578856281936,0.9977084398269653,
28,3.377255439758301,2.2037875652313232,0.07371939718723297,-0.0009940693853423,0.0002696653245948255,0.9972785115242004,
29,2.744044065475464,2.2442467212677,0.04768567904829979,-0.000953718728851527,0.0002838639193214476,0.9988618493080139,
30,2.3365116119384766,2.27966046333313,0.056610360741615295,-0.0009425050229765475,0.00028142225346527994,0.9983959197998047,
31,1.7385351657867432,2.3052139282226562,0.0442349873483181,-0.0010128187714144588,0.0002864387060981244,0.9990205764770508,
32,1.3076348304748535,2.363229513168335,0.07559483498334885,-0.0009473804966546595,0.0002618621219880879,0.9971381425857544,
33,0.9279779195785522,2.4040932655334473,0.07826371490955353,-0.001104419119656086,0.00025903142523020506,0.9969320893287659,
34,0.722966194152832,2.4428818225860596,0.10709930211305618,-0.0011629767250269651,0.00023909991432446986,0.9942476749420166,
35,0.7216426730155945,2.4441635608673096,0.10714718699455261,-0.0012050664518028498,0.00023394013987854123,0.9942424893379211,
36,0.7223033308982849,2.44407057762146,0.10715168714523315,-0.0012990025570616126,0.00023130796034820378,0.9942418932914734,
37,0.7223584055900574,2.44382905960083,0.10718485713005066,-0.0013116576010361314,0.0002329328708583489,0.9942381978034973,
