0.58494985,0.108136654,
1.1679761,0.4693451,
1.6368732,1.0705128,
1.9943299,1.8865356,
2.1423526,2.8348484,
2.0573885,3.7356281,
1.8228751,4.629078,
1.4991759,5.492849,
