0.6732875,0.1627965,
1.2789704,0.6248236,
1.6460354,1.3276148,
1.6651033,2.201898,
1.244494,3.1991615,
0.5096358,4.279541,
-0.4230328,5.273592,
-1.4085494,6.091854,
