0.37068337,0.09902048,
0.68610656,0.33695412,
0.9194729,0.77125454,
0.97987026,1.3559728,
0.7925397,1.9751501,
0.33421978,2.58596,
-0.3911914,3.1231823,
-1.2908322,3.5374737,
