0.5747083,0.13558483,
1.0318822,0.49988222,
1.3278549,1.1313357,
1.3307312,1.9454722,
0.92277056,2.8102565,
0.096975714,3.589014,
-1.0719714,4.1541753,
-2.3934815,4.3852215,
