index,x,y,w,x,y,z,else
0,0.20116132497787476,-0.034508198499679565,0.9986968636512756,2.2003662252245704e-06,-0.00020063591364305466,-0.05103444308042526,
1,0.2011813223361969,-0.034536298364400864,0.9986972808837891,4.010345037386287e-06,-0.00019983926904387772,-0.05102637782692909,
2,0.20189447700977325,-0.03492753580212593,0.9987108707427979,6.851237685623346e-06,-0.00018992334662470967,-0.05076117068529129,
3,0.3954084515571594,-0.051481809467077255,0.9988255500793457,2.5155632101814263e-05,-0.0001745191984809935,-0.04845111072063446,
4,0.7453016638755798,-0.09549875557422638,0.9989981651306152,2.541445974202361e-05,-0.00017400350770913064,-0.04475086182355881,
5,1.2347078323364258,-0.1514407843351364,0.9989652633666992,2.989248969242908e-05,-0.00016332681116182357,-0.045479316264390945,
6,1.640977144241333,-0.2022046446800232,0.9986470937728882,7.158784137573093e-05,-0.0002029935858445242,-0.05199972167611122,
7,2.201920986175537,-0.25959211587905884,0.9995719790458679,6.32891824352555e-05,-0.00023086642613634467,-0.029253916814923286,
8,2.7327229976654053,-0.30053257942199707,0.9998334050178528,-0.00013278565893415362,-0.0001743665779940784,-0.018255209550261497,
9,3.192509889602661,-0.3495868444442749,0.9992225170135498,-0.0001436946477042511,-0.00019337335834279656,-0.039422810077667236,
10,3.7585525512695312,-0.4001826345920563,0.9994943141937256,-0.0001824530481826514,-0.00018386235751677305,-0.03179638832807541,
11,4.173096656799316,-0.42696651816368103,0.9998404383659363,-0.00016026296361815184,-0.0001003582583507523,-0.01786552369594574,
12,4.824859142303467,-0.4657827913761139,0.9998960494995117,-0.00018529390217736363,-0.0001602757110958919,-0.014417040161788464,
13,5.204812526702881,-0.41727495193481445,0.9968817830085754,-0.00021484076569322497,-0.00019789383804891258,0.07890886813402176,
14,5.568930625915527,-0.2091793566942215,0.962947428226471,-0.0002603005268611014,-0.0001539938966743648,0.26968926191329956,
15,5.863584041595459,0.31645119190216064,0.8353294730186462,-0.00029674952384084463,-5.0823131459765136e-05,0.5497497916221619,
16,5.929988861083984,0.8087568283081055,0.7432782649993896,-0.000357917946530506,6.667255547654349e-06,0.6689823865890503,
17,5.729090213775635,1.3729392290115356,0.5143439769744873,-0.00036186081706546247,6.6969423642149195e-06,0.8575839996337891,
18,5.2868571281433105,1.6964987516403198,0.2651689946651459,-0.0003109399403911084,0.00012184999650344253,0.9642019271850586,
19,4.7884016036987305,1.8358014822006226,0.11808158457279205,-0.00020691743702627718,0.00018321385141462088,0.9930039048194885,
20,4.061039447784424,1.917669653892517,0.04309504106640816,0.00013083902013022453,9.050672815646976e-05,0.9990710616111755,
21,3.5410611629486084,1.9435573816299438,0.009020346216857433,0.0001437579921912402,7.868465036153793e-05,0.9999592900276184,
22,2.9361069202423096,1.9956183433532715,0.026215188205242157,0.00013549263530876487,0.00013002388004679233,0.9996562600135803,
23,2.287381649017334,2.0372979640960693,0.018473993986845016,0.00011264426575507969,0.00017721820040605962,0.9998293519020081,
24,1.7216925621032715,2.0826187133789062,0.024391932412981987,9.666982077760622e-05,0.00017758454487193376,0.9997024536132812,
25,1.2300559282302856,2.1191515922546387,0.030195176601409912,4.452231678442331e-06,0.0001625427248654887,0.999544084072113,
26,1.026557207107544,2.1429314613342285,0.045746296644210815,2.4322911485796794e-05,0.00014769259723834693,0.998953104019165,
27,1.0242540836334229,2.1416616439819336,0.04592275246977806,0.00015124650963116437,3.5241911973571405e-05,0.9989449977874756,
28,1.0257909297943115,2.142334222793579,0.0458671897649765,5.6936336477519944e-05,0.00010059303895104676,0.9989475011825562,
